ts_ns,event,side,price,qty
1714000054350000000,level,S,100.20,50
1714000054400000000,trade,S,100.14,30
1714000054450000000,trade,S,100.14,80
1714000054500000000,trade,S,100.14,40
1714000054550000000,clear,,,
1714000054550000000,level,B,100.13,350
1714000054550000000,level,S,100.15,350
1714000054550000000,level,B,100.12,370
1714000054550000000,level,S,100.16,40
1714000054550000000,level,B,100.11,100
1714000054550000000,level,S,100.17,290
1714000054550000000,level,B,100.10,220
1714000054550000000,level,S,100.18,120
1714000054550000000,level,B,100.09,270
1714000054550000000,level,S,100.19,270
1714000054600000000,trade,S,100.12,20
1714000054650000000,trade,B,100.16,100
1714000054700000000,trade,B,100.15,10
1714000054750000000,trade,S,100.12,50
1714000054800000000,clear,,,
1714000054800000000,level,B,100.12,290
1714000054800000000,level,S,100.14,140
1714000054800000000,level,B,100.11,50
1714000054800000000,level,S,100.15,150
1714000054800000000,level,B,100.10,70
1714000054800000000,level,S,100.16,150
1714000054800000000,level,B,100.09,150
1714000054800000000,level,S,100.17,70
1714000054800000000,level,B,100.08,290
1714000054800000000,level,S,100.18,380
1714000054850000000,trade,S,100.12,30
1714000054900000000,trade,S,100.12,80
1714000054950000000,clear,,,
1714000054950000000,level,B,100.11,70
1714000054950000000,level,S,100.13,290
1714000054950000000,level,B,100.10,360
1714000054950000000,level,S,100.14,320
1714000054950000000,level,B,100.09,70
1714000054950000000,level,S,100.15,50
1714000054950000000,level,B,100.08,160
1714000054950000000,level,S,100.16,240
1714000054950000000,level,B,100.07,90
1714000054950000000,level,S,100.17,60
1714000055000000000,trade,S,100.11,30
1714000055050000000,trade,S,100.11,50
1714000055100000000,trade,B,100.13,40
1714000055150000000,clear,,,
1714000055150000000,level,B,100.12,330
1714000055150000000,level,S,100.14,320
1714000055150000000,level,B,100.11,280
1714000055150000000,level,S,100.15,350
1714000055150000000,level,B,100.10,100
1714000055150000000,level,S,100.16,140
1714000055150000000,level,B,100.09,150
1714000055150000000,level,S,100.17,230
1714000055150000000,level,B,100.08,220
1714000055150000000,level,S,100.18,50
1714000055200000000,clear,,,
1714000055200000000,level,B,100.11,310
1714000055200000000,level,S,100.13,120
1714000055200000000,level,B,100.10,300
1714000055200000000,level,S,100.14,300
1714000055200000000,level,B,100.09,10
1714000055200000000,level,S,100.15,260
1714000055200000000,level,B,100.08,50
1714000055200000000,level,S,100.16,380
1714000055200000000,level,B,100.07,30
1714000055200000000,level,S,100.17,340
1714000055250000000,trade,B,100.13,30
1714000055300000000,clear,,,
1714000055300000000,level,B,100.12,270
1714000055300000000,level,S,100.14,210
1714000055300000000,level,B,100.11,140
1714000055300000000,level,S,100.15,230
1714000055300000000,level,B,100.10,400
1714000055300000000,level,S,100.16,130
1714000055300000000,level,B,100.09,350
1714000055300000000,level,S,100.17,170
1714000055300000000,level,B,100.08,130
1714000055300000000,level,S,100.18,10
1714000055350000000,trade,S,100.12,10
1714000055400000000,clear,,,
1714000055400000000,level,B,100.13,10
1714000055400000000,level,S,100.15,400
1714000055400000000,level,B,100.12,70
1714000055400000000,level,S,100.16,20
1714000055400000000,level,B,100.11,250
1714000055400000000,level,S,100.17,340
1714000055400000000,level,B,100.10,270
1714000055400000000,level,S,100.18,290
1714000055400000000,level,B,100.09,230
1714000055400000000,level,S,100.19,20
1714000055450000000,trade,S,100.11,80
1714000055500000000,trade,S,100.13,80
1714000055550000000,clear,,,
1714000055550000000,level,B,100.14,230
1714000055550000000,level,S,100.16,20
1714000055550000000,level,B,100.13,50
1714000055550000000,level,S,100.17,50
1714000055550000000,level,B,100.12,290
1714000055550000000,level,S,100.18,10
1714000055550000000,level,B,100.11,340
1714000055550000000,level,S,100.19,270
1714000055550000000,level,B,100.10,80
1714000055550000000,level,S,100.20,310
1714000055600000000,trade,B,100.16,10
1714000055650000000,trade,B,100.16,60
1714000055700000000,trade,S,100.14,100
1714000055750000000,trade,B,100.17,40
1714000055800000000,clear,,,
1714000055800000000,level,B,100.15,260
1714000055800000000,level,S,100.17,40
1714000055800000000,level,B,100.14,230
1714000055800000000,level,S,100.18,280
1714000055800000000,level,B,100.13,90
1714000055800000000,level,S,100.19,330
1714000055800000000,level,B,100.12,320
1714000055800000000,level,S,100.20,130
1714000055800000000,level,B,100.11,200
1714000055800000000,level,S,100.21,340
1714000055850000000,clear,,,
1714000055850000000,level,B,100.14,220
1714000055850000000,level,S,100.16,270
1714000055850000000,level,B,100.13,140
1714000055850000000,level,S,100.17,290
1714000055850000000,level,B,100.12,150
1714000055850000000,level,S,100.18,200
1714000055850000000,level,B,100.11,30
1714000055850000000,level,S,100.19,220
1714000055850000000,level,B,100.10,250
1714000055850000000,level,S,100.20,370
1714000055900000000,clear,,,
1714000055900000000,level,B,100.15,50
1714000055900000000,level,S,100.17,60
1714000055900000000,level,B,100.14,70
1714000055900000000,level,S,100.18,70
1714000055900000000,level,B,100.13,200
1714000055900000000,level,S,100.19,350
1714000055900000000,level,B,100.12,80
1714000055900000000,level,S,100.20,320
1714000055900000000,level,B,100.11,40
1714000055900000000,level,S,100.21,60
1714000055950000000,trade,B,100.18,100
1714000056000000000,trade,S,100.15,30
1714000056050000000,trade,S,100.15,30
1714000056100000000,trade,S,100.14,90
1714000056150000000,clear,,,
1714000056150000000,level,B,100.16,370
1714000056150000000,level,S,100.18,380
1714000056150000000,level,B,100.15,380
1714000056150000000,level,S,100.19,360
1714000056150000000,level,B,100.14,240
1714000056150000000,level,S,100.20,10
1714000056150000000,level,B,100.13,350
1714000056150000000,level,S,100.21,90
1714000056150000000,level,B,100.12,50
1714000056150000000,level,S,100.22,80
1714000056200000000,trade,B,100.18,30
1714000056250000000,clear,,,
1714000056250000000,level,B,100.17,240
1714000056250000000,level,S,100.19,250
1714000056250000000,level,B,100.16,140
1714000056250000000,level,S,100.20,310
1714000056250000000,level,B,100.15,10
1714000056250000000,level,S,100.21,170
1714000056250000000,level,B,100.14,160
1714000056250000000,level,S,100.22,210
1714000056250000000,level,B,100.13,90
1714000056250000000,level,S,100.23,270
1714000056300000000,clear,,,
1714000056300000000,level,B,100.18,210
1714000056300000000,level,S,100.20,100
1714000056300000000,level,B,100.17,20
1714000056300000000,level,S,100.21,330
1714000056300000000,level,B,100.16,200
1714000056300000000,level,S,100.22,390
1714000056300000000,level,B,100.15,320
1714000056300000000,level,S,100.23,10
1714000056300000000,level,B,100.14,150
1714000056300000000,level,S,100.24,60
1714000056350000000,trade,S,100.18,80
1714000056400000000,trade,B,100.20,20
1714000056450000000,clear,,,
1714000056450000000,level,B,100.17,400
1714000056450000000,level,S,100.19,350
1714000056450000000,level,B,100.16,130
1714000056450000000,level,S,100.20,390
1714000056450000000,level,B,100.15,400
1714000056450000000,level,S,100.21,250
1714000056450000000,level,B,100.14,340
1714000056450000000,level,S,100.22,50
1714000056450000000,level,B,100.13,20
1714000056450000000,level,S,100.23,130
1714000056500000000,trade,S,100.16,30
1714000056550000000,trade,B,100.20,70
1714000056600000000,clear,,,
1714000056600000000,level,B,100.16,170
1714000056600000000,level,S,100.18,260
1714000056600000000,level,B,100.15,370
1714000056600000000,level,S,100.19,80
1714000056600000000,level,B,100.14,270
1714000056600000000,level,S,100.20,150
1714000056600000000,level,B,100.13,170
1714000056600000000,level,S,100.21,250
1714000056600000000,level,B,100.12,270
1714000056600000000,level,S,100.22,70
1714000056650000000,trade,B,100.19,30
1714000056700000000,trade,B,100.18,40
1714000056750000000,trade,B,100.19,70
1714000056800000000,clear,,,
1714000056800000000,level,B,100.17,210
1714000056800000000,level,S,100.19,60
1714000056800000000,level,B,100.16,150
1714000056800000000,level,S,100.20,50
1714000056800000000,level,B,100.15,380
1714000056800000000,level,S,100.21,340
1714000056800000000,level,B,100.14,20
1714000056800000000,level,S,100.22,20
1714000056800000000,level,B,100.13,70
1714000056800000000,level,S,100.23,370
1714000056850000000,trade,B,100.20,100
1714000056900000000,trade,S,100.17,100
1714000056950000000,trade,B,100.19,10
1714000057000000000,trade,B,100.20,80
1714000057050000000,trade,S,100.17,20
1714000057100000000,trade,S,100.17,50
1714000057150000000,trade,S,100.17,80
1714000057200000000,trade,B,100.19,10
1714000057250000000,trade,B,100.19,20
1714000057300000000,trade,B,100.20,80
1714000057350000000,trade,S,100.17,70
1714000057400000000,trade,S,100.16,60
1714000057450000000,clear,,,
1714000057450000000,level,B,100.18,210
1714000057450000000,level,S,100.20,210
1714000057450000000,level,B,100.17,270
1714000057450000000,level,S,100.21,320
1714000057450000000,level,B,100.16,390
1714000057450000000,level,S,100.22,10
1714000057450000000,level,B,100.15,100
1714000057450000000,level,S,100.23,90
1714000057450000000,level,B,100.14,140
1714000057450000000,level,S,100.24,240
1714000057500000000,clear,,,
1714000057500000000,level,B,100.19,250
1714000057500000000,level,S,100.21,90
1714000057500000000,level,B,100.18,370
1714000057500000000,level,S,100.22,290
1714000057500000000,level,B,100.17,380
1714000057500000000,level,S,100.23,370
1714000057500000000,level,B,100.16,340
1714000057500000000,level,S,100.24,30
1714000057500000000,level,B,100.15,380
1714000057500000000,level,S,100.25,390
1714000057550000000,trade,B,100.22,30
1714000057600000000,trade,B,100.21,70
1714000057650000000,trade,S,100.19,40
1714000057700000000,clear,,,
1714000057700000000,level,B,100.18,150
1714000057700000000,level,S,100.20,320
1714000057700000000,level,B,100.17,180
1714000057700000000,level,S,100.21,120
1714000057700000000,level,B,100.16,320
1714000057700000000,level,S,100.22,360
1714000057700000000,level,B,100.15,80
1714000057700000000,level,S,100.23,140
1714000057700000000,level,B,100.14,310
1714000057700000000,level,S,100.24,50
1714000057750000000,trade,S,100.18,20
1714000057800000000,trade,B,100.20,80
1714000057850000000,trade,B,100.20,30
1714000057900000000,trade,B,100.20,30
1714000057950000000,clear,,,
1714000057950000000,level,B,100.19,300
1714000057950000000,level,S,100.21,10
1714000057950000000,level,B,100.18,70
1714000057950000000,level,S,100.22,260
1714000057950000000,level,B,100.17,170
1714000057950000000,level,S,100.23,160
1714000057950000000,level,B,100.16,330
1714000057950000000,level,S,100.24,400
1714000057950000000,level,B,100.15,190
1714000057950000000,level,S,100.25,70
1714000058000000000,trade,B,100.21,40
1714000058050000000,trade,S,100.17,40
1714000058100000000,trade,S,100.19,10
1714000058150000000,trade,S,100.18,80
1714000058200000000,clear,,,
1714000058200000000,level,B,100.18,90
1714000058200000000,level,S,100.20,160
1714000058200000000,level,B,100.17,330
1714000058200000000,level,S,100.21,140
1714000058200000000,level,B,100.16,290
1714000058200000000,level,S,100.22,110
1714000058200000000,level,B,100.15,70
1714000058200000000,level,S,100.23,210
1714000058200000000,level,B,100.14,300
1714000058200000000,level,S,100.24,210
1714000058250000000,trade,B,100.21,70
1714000058300000000,clear,,,
1714000058300000000,level,B,100.19,70
1714000058300000000,level,S,100.21,50
1714000058300000000,level,B,100.18,60
1714000058300000000,level,S,100.22,280
1714000058300000000,level,B,100.17,110
1714000058300000000,level,S,100.23,150
1714000058300000000,level,B,100.16,70
1714000058300000000,level,S,100.24,150
1714000058300000000,level,B,100.15,160
1714000058300000000,level,S,100.25,40
1714000058350000000,trade,B,100.21,90
1714000058400000000,trade,B,100.21,90
1714000058450000000,clear,,,
1714000058450000000,level,B,100.20,210
1714000058450000000,level,S,100.22,60
1714000058450000000,level,B,100.19,210
1714000058450000000,level,S,100.23,60
1714000058450000000,level,B,100.18,80
1714000058450000000,level,S,100.24,260
1714000058450000000,level,B,100.17,70
1714000058450000000,level,S,100.25,220
1714000058450000000,level,B,100.16,40
1714000058450000000,level,S,100.26,160
1714000058500000000,clear,,,
1714000058500000000,level,B,100.19,220
1714000058500000000,level,S,100.21,230
1714000058500000000,level,B,100.18,80
1714000058500000000,level,S,100.22,310
1714000058500000000,level,B,100.17,160
1714000058500000000,level,S,100.23,390
1714000058500000000,level,B,100.16,320
1714000058500000000,level,S,100.24,80
1714000058500000000,level,B,100.15,140
1714000058500000000,level,S,100.25,140
1714000058550000000,trade,B,100.21,10
1714000058600000000,trade,B,100.21,50
1714000058650000000,clear,,,
1714000058650000000,level,B,100.18,70
1714000058650000000,level,S,100.20,220
1714000058650000000,level,B,100.17,160
1714000058650000000,level,S,100.21,360
1714000058650000000,level,B,100.16,390
1714000058650000000,level,S,100.22,10
1714000058650000000,level,B,100.15,120
1714000058650000000,level,S,100.23,390
1714000058650000000,level,B,100.14,130
1714000058650000000,level,S,100.24,400
1714000058700000000,trade,B,100.21,10
1714000058750000000,clear,,,
1714000058750000000,level,B,100.17,190
1714000058750000000,level,S,100.19,170
1714000058750000000,level,B,100.16,250
1714000058750000000,level,S,100.20,350
1714000058750000000,level,B,100.15,260
1714000058750000000,level,S,100.21,230
1714000058750000000,level,B,100.14,310
1714000058750000000,level,S,100.22,30
1714000058750000000,level,B,100.13,380
1714000058750000000,level,S,100.23,160
1714000058800000000,clear,,,
1714000058800000000,level,B,100.18,40
1714000058800000000,level,S,100.20,240
1714000058800000000,level,B,100.17,280
1714000058800000000,level,S,100.21,300
1714000058800000000,level,B,100.16,370
1714000058800000000,level,S,100.22,250
1714000058800000000,level,B,100.15,390
1714000058800000000,level,S,100.23,280
1714000058800000000,level,B,100.14,120
1714000058800000000,level,S,100.24,40
1714000058850000000,trade,S,100.17,30
1714000058900000000,clear,,,
1714000058900000000,level,B,100.19,210
1714000058900000000,level,S,100.21,350
1714000058900000000,level,B,100.18,390
1714000058900000000,level,S,100.22,320
1714000058900000000,level,B,100.17,300
1714000058900000000,level,S,100.23,60
1714000058900000000,level,B,100.16,190
1714000058900000000,level,S,100.24,80
1714000058900000000,level,B,100.15,170
1714000058900000000,level,S,100.25,90
1714000058950000000,trade,B,100.21,40
1714000059000000000,trade,S,100.18,60
1714000059050000000,clear,,,
1714000059050000000,level,B,100.18,380
1714000059050000000,level,S,100.20,400
1714000059050000000,level,B,100.17,20
1714000059050000000,level,S,100.21,20
1714000059050000000,level,B,100.16,200
1714000059050000000,level,S,100.22,220
1714000059050000000,level,B,100.15,400
1714000059050000000,level,S,100.23,290
1714000059050000000,level,B,100.14,170
1714000059050000000,level,S,100.24,200
1714000059100000000,clear,,,
1714000059100000000,level,B,100.19,150
1714000059100000000,level,S,100.21,60
1714000059100000000,level,B,100.18,300
1714000059100000000,level,S,100.22,380
1714000059100000000,level,B,100.17,70
1714000059100000000,level,S,100.23,80
1714000059100000000,level,B,100.16,140
1714000059100000000,level,S,100.24,340
1714000059100000000,level,B,100.15,170
1714000059100000000,level,S,100.25,30
